year,topic,state_abbr,likes_pro,likes_anti,likes_neutral,likes,likes_total,n_posts,impressions,stance_bias,share_in_state,weighted_stance_bias,stance_bias_z,state,democrat_pct,republican_pct,dem_minus_rep
2024,Immigration,OK,2056.180179587501,29558.256302933794,1614.5439583580448,33228.98044087934,33228.98044087934,3672,99647380.5699555,-0.8276533242504296,0.08284331665814762,-0.06856554642404687,-0.8087932085276899,Oklahoma,31.9,66.16,-34.26
2024,Immigration,OR,3018.2753278656483,19002.967445184728,1511.7046998788283,23532.947472929205,23532.947472929205,3638,128318512.461423,-0.6792473461178989,0.061661270755940606,-0.04188325451922987,0.5360790323741634,Oregon,55.27,40.97,14.300000000000004
2024,Immigration,PA,12034.535774629203,92187.02828999887,4892.54495166828,109114.10901629635,109114.10901629635,4042,1280461059.207439,-0.7345749622846554,0.07115839418365591,-0.052271174723695676,0.034693737291950584,Pennsylvania,48.66,50.37,-1.7100000000000009
2024,Immigration,RI,815.5657396339255,4102.3420947075265,314.23821682269477,5232.146051164147,5232.146051164147,3186,26160101.0032255,-0.6281889540033571,0.07101318172746299,-0.044609696349825284,0.9987761223701467,Rhode Island,55.54,41.76,13.78
2024,Immigration,SC,2393.260751228974,36722.62210949528,5263.534443372789,44379.41730409704,44379.41730409704,3716,126458602.1498215,-0.7735424087034389,0.0949455917542622,-0.07344444174136536,-0.3184337960251517,South Carolina,40.36,58.23,-17.869999999999997
2024,Immigration,SD,517.1746222276679,7479.971976838003,411.02593346023934,8408.17253252591,8408.17253252591,3146,21073218.716295,-0.8280987726733328,0.08697504190625013,-0.07202392545577742,-0.8128299139640504,South Dakota,34.24,63.43,-29.19
2024,Immigration,TN,5494.3352782143,69160.39847287211,3570.92199311899,78225.6557442054,78225.6557442054,3895,169415504.8534315,-0.8138770150146539,0.10522659777957043,-0.0856415093009844,-0.6839506913567909,Tennessee,34.47,64.19,-29.72
2024,Immigration,TX,13618.805775606419,212899.18848967098,10246.651391135998,236764.6456564134,236764.6456564134,4130,695565646.073181,-0.841681333636505,0.11273813198487907,-0.09488958128072134,-0.9359166617459673,Texas,42.46,56.14,-13.68
2024,Immigration,UT,1389.7916233612184,14666.879362114423,882.3410823590491,16939.01206783469,16939.01206783469,3460,62720620.7998665,-0.783817124964739,0.07417871001322868,-0.058142543216161996,-0.4115444702503187,Utah,37.79,59.38,-21.590000000000003
2024,Immigration,VA,5012.389927411197,42299.34621755334,2610.065045042686,49921.80119000722,49921.80119000722,3918,243001019.467697,-0.7469072709981831,0.07461886530553812,-0.05573337305034048,-0.0770630791365919,Virginia,51.83,46.05,5.780000000000001
2024,Immigration,VT,584.7251984739647,3086.007383511288,504.5975220704304,4175.3301040556835,4175.3301040556835,2862,22375761.9755535,-0.5990621394480204,0.062081371473481285,-0.037190599214771004,1.262726704781232,Vermont,63.83,32.32,31.51
2024,Immigration,WA,5525.823155424908,30622.42422643093,2375.2374791126695,38523.48486096851,38523.48486096851,3716,217962445.96588948,-0.6514623783798327,0.06540474250741124,-0.042608729111198666,0.7878696428030028,Washington,57.23,39.01,18.22
2024,Immigration,WI,7336.468913276647,47295.2968903402,2924.1936779126795,57555.95948152952,57555.95948152952,3879,742217994.6489315,-0.6942604786197141,0.05252899678966397,-0.03646880645260553,0.40002827886178355,Wisconsin,48.74,49.6,-0.8599999999999994
2024,Immigration,WV,1303.2116738764225,20224.665162742534,909.466661235772,22437.34349785473,22437.34349785473,3434,75344126.451763,-0.843301859272031,0.09719100069786377,-0.08196135159301778,-0.9506020536035821,West Virginia,28.1,69.97,-41.87
2024,Immigration,WY,303.77134975737926,4832.015909496086,280.32405876174016,5416.111318015206,5416.111318015206,3050,19991177.2369585,-0.836069329793268,0.08122573062698996,-0.06791034216727601,-0.8850600299607981,Wyoming,25.84,71.6,-45.75999999999999
2024,Wokeness,AK,2984.12774489809,20418.926312667998,6279.558425657992,29682.612483224082,29682.612483224082,10736,53282686.142049,-0.587374126102399,0.2748430956319927,-0.16143572311211982,-0.5797705929473901,Alaska,41.41,54.54,-13.130000000000004
2024,Wokeness,AL,8910.17762059719,106459.78202961785,29113.58510027876,144483.5447504938,144483.5447504938,11545,105200200.1509245,-0.675160652913641,0.2980099487499365,-0.20120459157276785,-1.1218231294736956,Alabama,34.1,64.57,-30.46999999999999
2024,Wokeness,AR,6634.091983181885,66594.58753113961,19024.92685574329,92253.6063700648,92253.6063700648,11197,74573194.349278,-0.6499528626277552,0.30119037636711865,-0.19575954731573975,-0.966173428306366,Arkansas,33.56,64.2,-30.64
2024,Wokeness,AZ,49313.652955900085,128618.2715132698,49890.33308782751,227822.2575569974,227822.2575569974,12022,685068927.0665025,-0.34809864237048477,0.2683123297078325,-0.09339915770255837,0.8976757487255487,Arizona,46.69,52.22,-5.530000000000001
2024,Wokeness,CA,103430.45842093811,276748.79552352417,139117.54213110663,519296.7960755689,519296.7960755689,11942,889035322.5054895,-0.33375583753334864,0.27673955327380395,-0.0923634413815032,0.9862377869479765,California,58.47,38.33,20.14
2024,Wokeness,CO,20406.319272401393,75955.15849168946,30963.163280684435,127324.64104477529,127324.64104477529,11713,168277224.961602,-0.4362772104714093,0.3098080449595444,-0.135162189636551,0.3532024879353433,Colorado,54.13,43.14,10.990000000000002
2024,Wokeness,CT,10566.581662216904,34789.92501851671,14936.472151866292,60292.9788325999,60292.9788325999,11426,95729146.681632,-0.4017606000784033,0.2727857770754195,-0.1095945774906741,0.566331049862037,Connecticut,56.4,41.89,14.509999999999998
2024,Wokeness,DC,4757.634548845901,2189.59405536558,3660.7151774177473,10607.943781629228,10607.943781629228,4213,67033596.753866,0.2420865481892577,0.2706564547738718,0.06552228688134856,4.5418725427397435,District of Columbia,90.28,6.47,83.81
2024,Wokeness,DE,3133.230169851394,13092.937832031266,5025.825102488121,21251.99310437078,21251.99310437078,10820,34868520.5026595,-0.46864816929248465,0.289662749778705,-0.13574991739601716,0.15332260914162607,Delaware,56.49,41.79,14.700000000000005
2024,Wokeness,FL,52461.897291543835,303100.3743073959,97764.56591920764,453326.83751814737,453326.83751814737,12003,545416265.155478,-0.5528869157361957,0.254466434787749,-0.14069116228818432,-0.36682356638473507,Florida,42.99,56.09,-13.1
